Start Time,Consumption (W)
2024-02-02 06:00:00,2356.0
2024-02-02 07:00:00,1854.0
2024-02-02 08:00:00,2396.0
2024-02-02 09:00:00,2548.0
2024-02-02 10:00:00,2834.0
2024-02-02 11:00:00,4072.0
2024-02-02 12:00:00,2392.0
2024-02-02 13:00:00,3538.0
2024-02-02 14:00:00,2274.0
2024-02-02 15:00:00,2136.0
2024-02-02 16:00:00,1734.0
2024-02-02 17:00:00,2660.0
2024-02-02 18:00:00,2164.0
2024-02-02 19:00:00,2668.0
2024-02-02 20:00:00,2338.0
2024-02-02 21:00:00,2930.0
2024-02-02 22:00:00,4288.0
2024-02-02 23:00:00,4192.0
2024-02-03 00:00:00,7350.0
2024-02-03 01:00:00,1802.0
2024-02-03 02:00:00,2284.0
2024-02-03 03:00:00,2338.0
2024-02-03 04:00:00,2322.0
2024-02-03 05:00:00,1660.0
2024-02-03 06:00:00,2318.0
2024-02-03 07:00:00,1912.0
2024-02-03 08:00:00,2530.0
2024-02-03 09:00:00,1736.0
2024-02-03 10:00:00,2390.0
2024-02-03 11:00:00,1788.0
2024-02-03 12:00:00,2680.0
2024-02-03 13:00:00,1782.0
2024-02-03 14:00:00,2446.0
2024-02-03 15:00:00,1670.0
2024-02-03 16:00:00,3168.0
2024-02-03 17:00:00,2282.0
2024-02-03 18:00:00,6446.0
2024-02-03 19:00:00,7204.0
2024-02-03 20:00:00,3916.0
2024-02-03 21:00:00,6668.0
2024-02-03 22:00:00,3602.0
2024-02-03 23:00:00,4532.0
2024-02-04 00:00:00,5538.0
2024-02-04 01:00:00,9064.0
2024-02-04 02:00:00,4724.0
2024-02-04 03:00:00,4018.0
2024-02-04 04:00:00,3988.0
2024-02-04 05:00:00,3276.0
2024-02-04 06:00:00,3662.0
2024-02-04 07:00:00,3650.0
2024-02-04 08:00:00,3012.0
2024-02-04 09:00:00,3868.0
2024-02-04 10:00:00,3832.0
2024-02-04 11:00:00,6022.0
2024-02-04 12:00:00,4484.0
2024-02-04 13:00:00,3138.0
2024-02-04 14:00:00,6752.0
2024-02-04 15:00:00,10106.0
2024-02-04 16:00:00,7940.0
2024-02-04 17:00:00,4366.0
2024-02-04 18:00:00,3062.0
2024-02-04 19:00:00,2840.0
2024-02-04 20:00:00,2366.0
2024-02-04 21:00:00,6888.0
2024-02-04 22:00:00,8828.0
2024-02-04 23:00:00,4162.0
2024-02-05 00:00:00,3268.0
2024-02-05 01:00:00,2488.0
2024-02-05 02:00:00,3124.0
2024-02-05 03:00:00,3076.0
2024-02-05 04:00:00,2422.0
2024-02-05 05:00:00,3050.0
2024-02-05 06:00:00,2816.0
2024-02-05 07:00:00,3306.0
2024-02-05 08:00:00,3894.0
2024-02-05 09:00:00,2688.0
2024-02-05 10:00:00,3042.0
2024-02-05 11:00:00,2510.0
2024-02-05 12:00:00,3154.0
2024-02-05 13:00:00,3340.0
2024-02-05 14:00:00,2502.0
2024-02-05 15:00:00,3060.0
2024-02-05 16:00:00,2388.0
2024-02-05 17:00:00,3270.0
2024-02-05 18:00:00,3542.0
2024-02-05 19:00:00,9718.0
2024-02-05 20:00:00,4982.0
2024-02-05 21:00:00,6686.0
2024-02-05 22:00:00,8892.0
2024-02-05 23:00:00,6616.0
2024-02-06 00:00:00,7784.0
2024-02-06 01:00:00,4902.0
2024-02-06 02:00:00,3372.0
2024-02-06 03:00:00,3272.0
2024-02-06 04:00:00,2650.0
2024-02-06 05:00:00,3316.0
2024-02-06 06:00:00,3264.0
2024-02-06 07:00:00,3062.0
2024-02-06 08:00:00,3072.0
2024-02-06 09:00:00,2438.0
2024-02-06 10:00:00,2972.0
2024-02-06 11:00:00,4398.0
2024-02-06 12:00:00,2706.0
2024-02-06 13:00:00,3870.0
2024-02-06 14:00:00,3058.0
2024-02-06 15:00:00,2952.0
2024-02-06 16:00:00,2442.0
2024-02-06 17:00:00,2644.0
2024-02-06 18:00:00,3340.0
2024-02-06 19:00:00,6596.0
2024-02-06 20:00:00,7142.0
2024-02-06 21:00:00,3610.0
2024-02-06 22:00:00,9152.0
2024-02-06 23:00:00,8288.0
2024-02-07 00:00:00,2766.0
2024-02-07 01:00:00,3216.0
2024-02-07 02:00:00,2946.0
2024-02-07 03:00:00,2224.0
2024-02-07 04:00:00,2946.0
2024-02-07 05:00:00,2936.0
2024-02-07 06:00:00,2270.0
2024-02-07 07:00:00,3206.0
2024-02-07 08:00:00,1998.0
2024-02-07 09:00:00,2610.0
2024-02-07 10:00:00,1854.0
2024-02-07 11:00:00,2420.0
2024-02-07 12:00:00,2016.0
2024-02-07 13:00:00,2520.0
2024-02-07 14:00:00,2090.0
2024-02-07 15:00:00,2698.0
2024-02-07 16:00:00,2140.0
2024-02-07 17:00:00,2830.0
2024-02-07 18:00:00,3126.0
2024-02-07 19:00:00,8706.0
2024-02-07 20:00:00,6694.0
2024-02-07 21:00:00,3914.0
2024-02-07 22:00:00,5332.0
2024-02-07 23:00:00,7704.0
2024-02-08 00:00:00,7436.0
2024-02-08 01:00:00,2392.0
2024-02-08 02:00:00,2556.0
2024-02-08 03:00:00,2208.0
2024-02-08 04:00:00,2084.0
2024-02-08 05:00:00,1444.0
2024-02-08 06:00:00,2092.0
2024-02-08 07:00:00,1556.0
2024-02-08 08:00:00,2128.0
2024-02-08 09:00:00,1924.0
2024-02-08 10:00:00,1928.0
2024-02-08 11:00:00,1358.0
2024-02-08 12:00:00,1954.0
2024-02-08 13:00:00,1348.0
2024-02-08 14:00:00,1966.0
2024-02-08 15:00:00,1414.0
2024-02-08 16:00:00,1300.0
2024-02-08 17:00:00,2068.0
2024-02-08 18:00:00,2982.0
2024-02-08 19:00:00,11404.0
2024-02-08 20:00:00,7094.0
2024-02-08 21:00:00,7834.0
2024-02-08 22:00:00,6824.0
2024-02-08 23:00:00,3802.0
2024-02-09 00:00:00,2282.0
2024-02-09 01:00:00,2370.0
2024-02-09 02:00:00,2148.0
2024-02-09 03:00:00,1958.0
2024-02-09 04:00:00,1756.0
2024-02-09 05:00:00,3274.0
2024-02-09 06:00:00,1708.0
2024-02-09 07:00:00,2244.0
2024-02-09 08:00:00,1808.0
2024-02-09 09:00:00,2826.0
2024-02-09 10:00:00,1882.0
2024-02-09 11:00:00,1722.0
2024-02-09 12:00:00,1384.0
2024-02-09 13:00:00,2442.0
2024-02-09 14:00:00,1954.0
2024-02-09 15:00:00,1374.0
2024-02-09 16:00:00,1964.0
2024-02-09 17:00:00,1852.0
2024-02-09 18:00:00,6886.0
2024-02-09 19:00:00,7384.0
2024-02-09 20:00:00,3146.0
2024-02-09 21:00:00,7506.0
2024-02-09 22:00:00,5406.0
2024-02-09 23:00:00,3266.0
2024-02-10 00:00:00,2534.0
2024-02-10 01:00:00,1510.0
2024-02-10 02:00:00,2048.0
2024-02-10 03:00:00,1530.0
2024-02-10 04:00:00,1888.0
2024-02-10 05:00:00,1992.0
2024-02-10 06:00:00,1392.0
2024-02-10 07:00:00,2010.0
2024-02-10 08:00:00,1518.0
2024-02-10 09:00:00,2206.0
2024-02-10 10:00:00,4324.0
2024-02-10 11:00:00,1524.0
2024-02-10 12:00:00,2558.0
2024-02-10 13:00:00,1730.0
2024-02-10 14:00:00,3342.0
2024-02-10 15:00:00,1474.0
2024-02-10 16:00:00,2608.0
2024-02-10 17:00:00,3994.0
2024-02-10 18:00:00,8808.0
2024-02-10 19:00:00,9186.0
2024-02-10 20:00:00,3756.0
2024-02-10 21:00:00,2784.0
2024-02-10 22:00:00,2210.0
2024-02-10 23:00:00,5650.0
2024-02-11 00:00:00,2910.0
2024-02-11 01:00:00,1322.0
2024-02-11 02:00:00,1888.0
2024-02-11 03:00:00,1828.0
2024-02-11 04:00:00,1776.0
2024-02-11 05:00:00,1266.0
2024-02-11 06:00:00,1834.0
2024-02-11 07:00:00,1240.0
2024-02-11 08:00:00,2302.0
2024-02-11 09:00:00,3372.0
2024-02-11 10:00:00,4992.0
2024-02-11 11:00:00,4934.0
2024-02-11 12:00:00,2478.0
2024-02-11 13:00:00,1868.0
2024-02-11 14:00:00,4588.0
2024-02-11 15:00:00,2630.0
2024-02-11 16:00:00,1278.0
2024-02-11 17:00:00,5378.0
2024-02-11 18:00:00,8804.0
2024-02-11 19:00:00,4250.0
2024-02-11 20:00:00,5238.0
2024-02-11 21:00:00,8182.0
2024-02-11 22:00:00,8126.0
2024-02-11 23:00:00,2136.0
2024-02-12 00:00:00,7272.0
2024-02-12 01:00:00,2436.0
2024-02-12 02:00:00,2334.0
2024-02-12 03:00:00,2208.0
2024-02-12 04:00:00,1616.0
2024-02-12 05:00:00,1998.0
2024-02-12 06:00:00,2122.0
2024-02-12 07:00:00,2350.0
2024-02-12 08:00:00,3144.0
2024-02-12 09:00:00,2584.0
2024-02-12 10:00:00,1270.0
2024-02-12 11:00:00,1858.0
2024-02-12 12:00:00,1200.0
2024-02-12 13:00:00,1818.0
2024-02-12 14:00:00,1190.0
2024-02-12 15:00:00,1714.0
2024-02-12 16:00:00,1352.0
2024-02-12 17:00:00,1932.0
2024-02-12 18:00:00,2180.0
2024-02-12 19:00:00,9310.0
2024-02-12 20:00:00,4546.0
2024-02-12 21:00:00,2198.0
2024-02-12 22:00:00,2408.0
2024-02-12 23:00:00,4262.0
2024-02-13 00:00:00,7382.0
2024-02-13 01:00:00,7290.0
2024-02-13 02:00:00,5928.0
2024-02-13 03:00:00,1412.0
2024-02-13 04:00:00,2140.0
2024-02-13 05:00:00,2098.0
2024-02-13 06:00:00,1594.0
2024-02-13 07:00:00,3558.0
2024-02-13 08:00:00,2864.0
2024-02-13 09:00:00,1488.0
2024-02-13 10:00:00,1726.0
2024-02-13 11:00:00,1738.0
2024-02-13 12:00:00,1764.0
2024-02-13 13:00:00,1958.0
2024-02-13 14:00:00,3178.0
2024-02-13 15:00:00,3932.0
2024-02-13 16:00:00,2076.0
2024-02-13 17:00:00,2016.0
2024-02-13 18:00:00,5570.0
2024-02-13 19:00:00,8306.0
2024-02-13 20:00:00,6776.0
2024-02-13 21:00:00,2686.0
2024-02-13 22:00:00,5228.0
2024-02-13 23:00:00,2792.0
2024-02-14 00:00:00,2382.0
2024-02-14 01:00:00,2154.0
2024-02-14 02:00:00,2102.0
2024-02-14 03:00:00,1476.0
2024-02-14 04:00:00,2062.0
2024-02-14 05:00:00,2018.0
2024-02-14 06:00:00,1390.0
2024-02-14 07:00:00,2502.0
2024-02-14 08:00:00,2588.0
2024-02-14 09:00:00,1164.0
2024-02-14 10:00:00,1774.0
2024-02-14 11:00:00,2938.0
2024-02-14 12:00:00,2094.0
2024-02-14 13:00:00,2418.0
2024-02-14 14:00:00,1372.0
2024-02-14 15:00:00,2092.0
2024-02-14 16:00:00,1798.0
2024-02-14 17:00:00,2274.0
2024-02-14 18:00:00,6830.0
2024-02-14 19:00:00,8530.0
2024-02-14 20:00:00,3488.0
2024-02-14 21:00:00,2712.0
2024-02-14 22:00:00,2414.0
2024-02-14 23:00:00,7068.0
2024-02-15 00:00:00,7198.0
2024-02-15 01:00:00,3692.0
2024-02-15 02:00:00,2570.0
2024-02-15 03:00:00,2302.0
2024-02-15 04:00:00,1658.0
2024-02-15 05:00:00,2092.0
2024-02-15 06:00:00,2044.0
2024-02-15 07:00:00,1958.0
2024-02-15 08:00:00,3562.0
2024-02-15 09:00:00,2064.0
2024-02-15 10:00:00,1490.0
2024-02-15 11:00:00,990.0
2024-02-15 12:00:00,3290.0
2024-02-15 13:00:00,1244.0
2024-02-15 14:00:00,1826.0
2024-02-15 15:00:00,1204.0
2024-02-15 16:00:00,1816.0
2024-02-15 17:00:00,2864.0
2024-02-15 18:00:00,4754.0
2024-02-15 19:00:00,4876.0
2024-02-15 20:00:00,3732.0
2024-02-15 21:00:00,6630.0
2024-02-15 22:00:00,7914.0
2024-02-15 23:00:00,7412.0
2024-02-16 00:00:00,7552.0
2024-02-16 01:00:00,5536.0
2024-02-16 02:00:00,2172.0
2024-02-16 03:00:00,2118.0
2024-02-16 04:00:00,2356.0
2024-02-16 05:00:00,1874.0
2024-02-16 06:00:00,2900.0
2024-02-16 07:00:00,7436.0
2024-02-16 08:00:00,4408.0
2024-02-16 09:00:00,5186.0
2024-02-16 10:00:00,5974.0
2024-02-16 11:00:00,3380.0
2024-02-16 12:00:00,3086.0
2024-02-16 13:00:00,1866.0
2024-02-16 14:00:00,1804.0
2024-02-16 15:00:00,1790.0
2024-02-16 16:00:00,1622.0
2024-02-16 17:00:00,2324.0
2024-02-16 18:00:00,3350.0
2024-02-16 19:00:00,8546.0
2024-02-16 20:00:00,6638.0
2024-02-16 21:00:00,3800.0
2024-02-16 22:00:00,1778.0
2024-02-16 23:00:00,2678.0
2024-02-17 00:00:00,6296.0
2024-02-17 01:00:00,4920.0
2024-02-17 02:00:00,2088.0
2024-02-17 03:00:00,2010.0
2024-02-17 04:00:00,1382.0
2024-02-17 05:00:00,2000.0
2024-02-17 06:00:00,1994.0
2024-02-17 07:00:00,1376.0
2024-02-17 08:00:00,1958.0
2024-02-17 09:00:00,1978.0
2024-02-17 10:00:00,5254.0
2024-02-17 11:00:00,2336.0
2024-02-17 12:00:00,2726.0
2024-02-17 13:00:00,1438.0
2024-02-17 14:00:00,1768.0
2024-02-17 15:00:00,1786.0
2024-02-17 16:00:00,1160.0
2024-02-17 17:00:00,1732.0
2024-02-17 18:00:00,1150.0
2024-02-17 19:00:00,1748.0
2024-02-17 20:00:00,1168.0
2024-02-17 21:00:00,1734.0
2024-02-17 22:00:00,1136.0
2024-02-17 23:00:00,1738.0
2024-02-18 00:00:00,1174.0
2024-02-18 01:00:00,1742.0
2024-02-18 02:00:00,1232.0
2024-02-18 03:00:00,1918.0
2024-02-18 04:00:00,1224.0
2024-02-18 05:00:00,1212.0
2024-02-18 06:00:00,1788.0
2024-02-18 07:00:00,1150.0
2024-02-18 08:00:00,1728.0
2024-02-18 09:00:00,5778.0
2024-02-18 10:00:00,1862.0
2024-02-18 11:00:00,1796.0
2024-02-18 12:00:00,1152.0
2024-02-18 13:00:00,1742.0
2024-02-18 14:00:00,1754.0
2024-02-18 15:00:00,1158.0
2024-02-18 16:00:00,1748.0
2024-02-18 17:00:00,1152.0
2024-02-18 18:00:00,1698.0
2024-02-18 19:00:00,1138.0
2024-02-18 20:00:00,1724.0
2024-02-18 21:00:00,1152.0
2024-02-18 22:00:00,1726.0
2024-02-18 23:00:00,556.0
2024-02-19 00:00:00,1708.0
2024-02-19 01:00:00,1146.0
2024-02-19 02:00:00,1720.0
2024-02-19 03:00:00,1142.0
2024-02-19 04:00:00,1706.0
2024-02-19 05:00:00,1116.0
2024-02-19 06:00:00,1140.0
2024-02-19 07:00:00,1724.0
2024-02-19 08:00:00,1148.0
2024-02-19 09:00:00,1730.0
2024-02-19 10:00:00,1116.0
2024-02-19 11:00:00,1134.0
2024-02-19 12:00:00,1780.0
2024-02-19 13:00:00,1144.0
2024-02-19 14:00:00,1760.0
2024-02-19 15:00:00,1138.0
2024-02-19 16:00:00,1124.0
2024-02-19 17:00:00,1900.0
2024-02-19 18:00:00,1140.0
2024-02-19 19:00:00,1142.0
2024-02-19 20:00:00,1752.0
2024-02-19 21:00:00,1124.0
2024-02-19 22:00:00,1476.0
2024-02-19 23:00:00,1596.0
2024-02-20 00:00:00,1154.0
2024-02-20 01:00:00,1652.0
2024-02-20 02:00:00,1266.0
2024-02-20 03:00:00,1124.0
2024-02-20 04:00:00,2070.0
2024-02-20 05:00:00,1142.0
2024-02-20 06:00:00,1148.0
2024-02-20 07:00:00,1346.0
2024-02-20 08:00:00,1542.0
2024-02-20 09:00:00,1132.0
2024-02-20 10:00:00,1656.0
2024-02-20 11:00:00,1596.0
2024-02-20 12:00:00,1132.0
2024-02-20 13:00:00,1130.0
2024-02-20 14:00:00,1730.0
2024-02-20 15:00:00,1134.0
2024-02-20 16:00:00,1140.0
2024-02-20 17:00:00,1798.0
2024-02-20 18:00:00,1130.0
2024-02-20 19:00:00,1118.0
2024-02-20 20:00:00,2016.0
2024-02-20 21:00:00,1136.0
2024-02-20 22:00:00,1134.0
2024-02-20 23:00:00,1752.0
2024-02-21 00:00:00,1134.0
2024-02-21 01:00:00,1114.0
2024-02-21 02:00:00,1762.0
2024-02-21 03:00:00,1138.0
2024-02-21 04:00:00,1138.0
2024-02-21 05:00:00,2114.0
2024-02-21 06:00:00,1110.0
2024-02-21 07:00:00,1112.0
2024-02-21 08:00:00,1834.0
2024-02-21 09:00:00,1132.0
2024-02-21 10:00:00,1132.0
2024-02-21 11:00:00,2062.0
2024-02-21 12:00:00,1122.0
2024-02-21 13:00:00,1136.0
2024-02-21 14:00:00,1422.0
2024-02-21 15:00:00,1466.0
2024-02-21 16:00:00,1130.0
2024-02-21 17:00:00,1212.0
2024-02-21 18:00:00,1878.0
2024-02-21 19:00:00,1128.0
2024-02-21 20:00:00,1132.0
2024-02-21 21:00:00,1886.0
2024-02-21 22:00:00,1132.0
2024-02-21 23:00:00,1112.0
2024-02-22 00:00:00,1910.0
2024-02-22 01:00:00,1138.0
2024-02-22 02:00:00,1130.0
2024-02-22 03:00:00,2130.0
2024-02-22 04:00:00,1106.0
2024-02-22 05:00:00,1120.0
2024-02-22 06:00:00,1316.0
2024-02-22 07:00:00,1554.0
2024-02-22 08:00:00,1122.0
2024-02-22 09:00:00,1120.0
2024-02-22 10:00:00,1736.0
2024-02-22 11:00:00,1134.0
2024-02-22 12:00:00,1540.0
2024-02-22 13:00:00,1508.0
2024-02-22 14:00:00,1238.0
2024-02-22 15:00:00,1372.0
2024-02-22 16:00:00,2288.0
2024-02-22 17:00:00,1190.0
2024-02-22 18:00:00,1170.0
2024-02-22 19:00:00,1752.0
2024-02-22 20:00:00,1162.0
2024-02-22 21:00:00,1130.0
2024-02-22 22:00:00,1908.0
2024-02-22 23:00:00,1118.0
2024-02-23 00:00:00,1140.0
2024-02-23 01:00:00,1348.0
2024-02-23 02:00:00,1868.0
2024-02-23 03:00:00,1130.0
2024-02-23 04:00:00,1108.0
2024-02-23 05:00:00,1738.0
2024-02-23 06:00:00,1132.0
2024-02-23 07:00:00,1126.0
2024-02-23 08:00:00,1866.0
2024-02-23 09:00:00,1288.0
2024-02-23 10:00:00,2882.0
2024-02-23 11:00:00,2030.0
2024-02-23 12:00:00,1984.0
2024-02-23 13:00:00,1190.0
2024-02-23 14:00:00,1796.0
2024-02-23 15:00:00,1192.0
2024-02-23 16:00:00,1750.0
2024-02-23 17:00:00,1722.0
2024-02-23 18:00:00,1116.0
2024-02-23 19:00:00,1712.0
2024-02-23 20:00:00,1142.0
2024-02-23 21:00:00,1688.0
2024-02-23 22:00:00,1128.0
2024-02-23 23:00:00,1474.0
2024-02-24 00:00:00,1390.0
2024-02-24 01:00:00,1098.0
2024-02-24 02:00:00,1726.0
2024-02-24 03:00:00,1132.0
2024-02-24 04:00:00,1704.0
2024-02-24 05:00:00,1112.0
2024-02-24 06:00:00,1484.0
2024-02-24 07:00:00,1364.0
2024-02-24 08:00:00,1092.0
2024-02-24 09:00:00,1750.0
2024-02-24 10:00:00,1134.0
2024-02-24 11:00:00,1282.0
2024-02-24 12:00:00,1644.0
2024-02-24 13:00:00,1124.0
2024-02-24 14:00:00,1754.0
2024-02-24 15:00:00,1100.0
2024-02-24 16:00:00,1132.0
2024-02-24 17:00:00,1878.0
2024-02-24 18:00:00,1102.0
2024-02-24 19:00:00,1118.0
2024-02-24 20:00:00,1980.0
2024-02-24 21:00:00,1126.0
2024-02-24 22:00:00,1094.0
2024-02-24 23:00:00,1746.0
2024-02-25 00:00:00,1132.0
2024-02-25 01:00:00,1122.0
2024-02-25 02:00:00,1810.0
2024-02-25 03:00:00,1128.0
2024-02-25 04:00:00,1128.0
2024-02-25 05:00:00,1874.0
2024-02-25 06:00:00,1116.0
2024-02-25 07:00:00,1122.0
2024-02-25 08:00:00,1902.0
2024-02-25 09:00:00,1094.0
2024-02-25 10:00:00,1128.0
2024-02-25 11:00:00,2070.0
2024-02-25 12:00:00,1108.0
2024-02-25 13:00:00,1128.0
2024-02-25 14:00:00,1942.0
2024-02-25 15:00:00,1134.0
2024-02-25 16:00:00,1098.0
2024-02-25 17:00:00,1852.0
2024-02-25 18:00:00,1128.0
2024-02-25 19:00:00,1120.0
2024-02-25 20:00:00,1914.0
2024-02-25 21:00:00,1786.0
2024-02-25 22:00:00,6478.0
2024-02-25 23:00:00,4088.0
2024-02-26 00:00:00,8160.0
2024-02-26 01:00:00,8402.0
2024-02-26 02:00:00,4522.0
2024-02-26 03:00:00,2400.0
2024-02-26 04:00:00,1518.0
2024-02-26 05:00:00,2150.0
2024-02-26 06:00:00,2120.0
2024-02-26 07:00:00,2102.0
2024-02-26 08:00:00,2398.0
2024-02-26 09:00:00,2462.0
2024-02-26 10:00:00,1522.0
2024-02-26 11:00:00,2220.0
2024-02-26 12:00:00,2722.0
2024-02-26 13:00:00,2830.0
2024-02-26 14:00:00,2080.0
2024-02-26 15:00:00,4748.0
2024-02-26 16:00:00,2244.0
2024-02-26 17:00:00,2292.0
2024-02-26 18:00:00,3270.0
2024-02-26 19:00:00,9402.0
2024-02-26 20:00:00,3860.0
2024-02-26 21:00:00,5156.0
2024-02-26 22:00:00,6190.0
2024-02-26 23:00:00,4436.0
2024-02-27 00:00:00,2272.0
2024-02-27 01:00:00,6528.0
2024-02-27 02:00:00,4262.0
2024-02-27 03:00:00,2088.0
2024-02-27 04:00:00,2046.0
2024-02-27 05:00:00,1412.0
2024-02-27 06:00:00,2054.0
2024-02-27 07:00:00,2340.0
2024-02-27 08:00:00,1820.0
2024-02-27 09:00:00,3454.0
2024-02-27 10:00:00,2232.0
2024-02-27 11:00:00,2176.0
2024-02-27 12:00:00,3778.0
2024-02-27 13:00:00,3588.0
2024-02-27 14:00:00,5276.0
2024-02-27 15:00:00,2152.0
2024-02-27 16:00:00,2074.0
2024-02-27 17:00:00,1976.0
2024-02-27 18:00:00,1426.0
2024-02-27 19:00:00,2458.0
2024-02-27 20:00:00,2256.0
2024-02-27 21:00:00,1762.0
2024-02-27 22:00:00,3156.0
2024-02-27 23:00:00,5710.0
2024-02-28 00:00:00,7262.0
2024-02-28 01:00:00,6888.0
2024-02-28 02:00:00,2722.0
2024-02-28 03:00:00,2066.0
2024-02-28 04:00:00,1918.0
2024-02-28 05:00:00,1892.0
2024-02-28 06:00:00,1282.0
2024-02-28 07:00:00,2350.0
2024-02-28 08:00:00,2108.0
2024-02-28 09:00:00,3692.0
2024-02-28 10:00:00,2098.0
2024-02-28 11:00:00,2044.0
2024-02-28 12:00:00,1844.0
2024-02-28 13:00:00,3142.0
2024-02-28 14:00:00,2322.0
2024-02-28 15:00:00,1804.0
2024-02-28 16:00:00,2326.0
2024-02-28 17:00:00,1708.0
2024-02-28 18:00:00,8812.0
2024-02-28 19:00:00,11358.0
2024-02-28 20:00:00,2482.0
2024-02-28 21:00:00,2376.0
2024-02-28 22:00:00,2884.0
2024-02-28 23:00:00,7306.0
2024-02-29 00:00:00,3646.0
2024-02-29 01:00:00,2194.0
2024-02-29 02:00:00,2044.0
2024-02-29 03:00:00,1402.0
2024-02-29 04:00:00,2040.0
2024-02-29 05:00:00,2008.0
2024-02-29 06:00:00,1410.0
2024-02-29 07:00:00,3380.0
2024-02-29 08:00:00,3716.0
2024-02-29 09:00:00,2660.0
2024-02-29 10:00:00,2322.0
2024-02-29 11:00:00,3432.0
2024-02-29 12:00:00,2656.0
2024-02-29 13:00:00,1940.0
2024-02-29 14:00:00,2020.0
2024-02-29 15:00:00,2254.0
2024-02-29 16:00:00,1606.0
2024-02-29 17:00:00,3782.0
2024-02-29 18:00:00,4902.0
2024-02-29 19:00:00,8704.0
2024-02-29 20:00:00,4042.0
2024-02-29 21:00:00,5034.0
2024-02-29 22:00:00,7302.0
2024-02-29 23:00:00,958.0
2024-03-01 00:00:00,1806.0
2024-03-01 01:00:00,1790.0
2024-03-01 02:00:00,2164.0
2024-03-01 03:00:00,2114.0
2024-03-01 04:00:00,1474.0
2024-03-01 05:00:00,2086.0
2024-03-01 06:00:00,2036.0
2024-03-01 07:00:00,1804.0
2024-03-01 08:00:00,2632.0
2024-03-01 09:00:00,2352.0
2024-03-01 10:00:00,3756.0
2024-03-01 11:00:00,3468.0
2024-03-01 12:00:00,3652.0
2024-03-01 13:00:00,2580.0
2024-03-01 14:00:00,3032.0
2024-03-01 15:00:00,2414.0
2024-03-01 16:00:00,1578.0
2024-03-01 17:00:00,2222.0
2024-03-01 18:00:00,1382.0
2024-03-01 19:00:00,2086.0
2024-03-01 20:00:00,1558.0
2024-03-01 21:00:00,2064.0
2024-03-01 22:00:00,1524.0
2024-03-01 23:00:00,2086.0
2024-03-02 00:00:00,3818.0
2024-03-02 01:00:00,7214.0
2024-03-02 02:00:00,3418.0
2024-03-02 03:00:00,2166.0
2024-03-02 04:00:00,2110.0
2024-03-02 05:00:00,2456.0
2024-03-02 06:00:00,2554.0
2024-03-02 07:00:00,2090.0
2024-03-02 08:00:00,1502.0
2024-03-02 09:00:00,2152.0
2024-03-02 10:00:00,1912.0
2024-03-02 11:00:00,2416.0
2024-03-02 12:00:00,5250.0
2024-03-02 13:00:00,2212.0
2024-03-02 14:00:00,1946.0
2024-03-02 15:00:00,3354.0
2024-03-02 16:00:00,2892.0
2024-03-02 17:00:00,2414.0
2024-03-02 18:00:00,4636.0
2024-03-02 19:00:00,8238.0
2024-03-02 20:00:00,9218.0
2024-03-02 21:00:00,8850.0
2024-03-02 22:00:00,6498.0
2024-03-02 23:00:00,7422.0
2024-03-03 00:00:00,7284.0
2024-03-03 01:00:00,5746.0
2024-03-03 02:00:00,2608.0
2024-03-03 03:00:00,1742.0
2024-03-03 04:00:00,2424.0
2024-03-03 05:00:00,2238.0
2024-03-03 06:00:00,1694.0
2024-03-03 07:00:00,2244.0
2024-03-03 08:00:00,1708.0
2024-03-03 09:00:00,4042.0
2024-03-03 10:00:00,4038.0
2024-03-03 11:00:00,4072.0
2024-03-03 12:00:00,3666.0
2024-03-03 13:00:00,4376.0
2024-03-03 14:00:00,3338.0
2024-03-03 15:00:00,4452.0
2024-03-03 16:00:00,4894.0
2024-03-03 17:00:00,2674.0
2024-03-03 18:00:00,6856.0
2024-03-03 19:00:00,10422.0
2024-03-03 20:00:00,9812.0
2024-03-03 21:00:00,8364.0
2024-03-03 22:00:00,7476.0
2024-03-03 23:00:00,3696.0
2024-03-04 00:00:00,5744.0
2024-03-04 01:00:00,2478.0
2024-03-04 02:00:00,1600.0
2024-03-04 03:00:00,2216.0
2024-03-04 04:00:00,2006.0
2024-03-04 05:00:00,1466.0
2024-03-04 06:00:00,2028.0
2024-03-04 07:00:00,3714.0
2024-03-04 08:00:00,8276.0
2024-03-04 09:00:00,1788.0
2024-03-04 10:00:00,1632.0
2024-03-04 11:00:00,1802.0
2024-03-04 12:00:00,1742.0
2024-03-04 13:00:00,2328.0
2024-03-04 14:00:00,3178.0
2024-03-04 15:00:00,2466.0
2024-03-04 16:00:00,1470.0
2024-03-04 17:00:00,2240.0
2024-03-04 18:00:00,3226.0
2024-03-04 19:00:00,2632.0
2024-03-04 20:00:00,2480.0
2024-03-04 21:00:00,3112.0
2024-03-04 22:00:00,7388.0
2024-03-04 23:00:00,7318.0
2024-03-05 00:00:00,7430.0
2024-03-05 01:00:00,7570.0
2024-03-05 02:00:00,3222.0
2024-03-05 03:00:00,2424.0
2024-03-05 04:00:00,2344.0
2024-03-05 05:00:00,1536.0
2024-03-05 06:00:00,2162.0
2024-03-05 07:00:00,1986.0
2024-03-05 08:00:00,2476.0
2024-03-05 09:00:00,2168.0
2024-03-05 10:00:00,2970.0
2024-03-05 11:00:00,5744.0
2024-03-05 12:00:00,2438.0
2024-03-05 13:00:00,2476.0
2024-03-05 14:00:00,2142.0
